folder_name,perspective_taking,length,readability_fog,readability_flesch_reading_ease,readability_smog,readability_automated_readability,sentiment_polarity,sentiment_subjectivity,comparative,superlative,present,past,future,ESGBERT/EnvironmentalBERT-forest_class_0,ESGBERT/EnvironmentalBERT-forest_class_1,ESGBERT/EnvironmentalBERT-action_class_0,ESGBERT/EnvironmentalBERT-action_class_1,ESGBERT/EnvironmentalBERT-environmental_class_0,ESGBERT/EnvironmentalBERT-environmental_class_1,ESGBERT/GovernanceBERT-governance_class_0,ESGBERT/GovernanceBERT-governance_class_1,ESGBERT/SocialBERT-social_class_0,ESGBERT/SocialBERT-social_class_1,ESGBERT/EnvironmentalBERT-water_class_0,ESGBERT/EnvironmentalBERT-water_class_1,ESGBERT/EnvironmentalBERT-biodiversity_class_0,ESGBERT/EnvironmentalBERT-biodiversity_class_1,exchange,ticker,year1,year2,greenwash_score_mean
NASDAQ_QCOM_2020_2021,0.0100334439771367,12.291860357480356,12.13,11.96,18.2,18.9,0.1199271716593144,0.3864380630094924,100,62,1903,1144,24,0.9978473782539368,0.0021526091732084,0.464877724647522,0.5351222157478333,0.5528682470321655,0.4471317529678345,0.8450007438659668,0.1549992561340332,0.5903643369674683,0.4096356332302093,0.9585091471672058,0.0414908602833747,0.9998050332069396,0.0001948352437466,NASDAQ,QCOM,2020,2021,-0.3567656100000036
NASDAQ_DECK_2016_2017,0.0146137756547441,10.934356189117718,10.4,34.97,14.8,13.9,0.1158010841401874,0.4159565062407632,24,15,568,343,16,0.9672315716743468,0.0327684246003627,0.3416427373886108,0.6583572626113892,0.4644059240818023,0.5355940461158752,0.903112769126892,0.0968872979283332,0.5667433142662048,0.4332566559314728,0.908196985721588,0.0918029695749282,0.9969930648803712,0.0030068845953792,NASDAQ,DECK,2016,2017,-12.043321124999999
NASDAQ_CZR_2016_2017,0.0216010137736958,11.635886184369037,11.95,38.86,15.8,15.4,0.1647749476657923,0.4168831753145136,91,21,1193,559,22,0.9972334504127502,0.0027665174566209,0.6771100759506226,0.3228898346424103,0.7785838842391968,0.2214160561561584,0.9492768049240112,0.0507232099771499,0.6262487769126892,0.3737512528896332,0.9640058279037476,0.0359942018985748,0.9995983242988586,0.0004016787861473,NASDAQ,CZR,2016,2017,3.128004520000001
NASDAQ_CZR_2014_2015,0.0069930063817302,12.086647011547514,11.57,30.2,16.5,16.4,0.1606334061640667,0.421485096521545,128,51,1804,885,28,0.9942675828933716,0.0057324930094182,0.6296796798706055,0.3703202903270721,0.700782060623169,0.299217939376831,0.9305645227432252,0.0694354474544525,0.5904362201690674,0.4095636904239654,0.9561384320259094,0.0438615269958972,0.999700129032135,0.0002998052805196,NASDAQ,CZR,2014,2015,-6.928406170000001
NASDAQ_ISRG_2019_2020,0.0155763215613206,11.510141593593612,13.58,19.71,18.3,19.1,0.13673005225318,0.3574392497492722,58,27,915,677,10,0.9955323338508606,0.0044676335528492,0.2367782592773437,0.7632217407226562,0.7277371883392334,0.2722628712654114,0.9275082349777222,0.0724918246269226,0.6136775612831116,0.3863224387168884,0.9913100004196168,0.0086899511516094,0.9998019933700562,0.000198029592866,NASDAQ,ISRG,2019,2020,-11.086311284999997
NASDAQ_KLIC_2019_2020,0.0127970726147947,11.638412085011645,15.69,13.41,19.7,21.5,0.1417813961162394,0.3923216610407722,52,27,1041,574,25,0.996091902256012,0.0039080786518752,0.4602073132991791,0.5397926568984985,0.6454846858978271,0.3545152842998504,0.8874619603157043,0.1125379651784896,0.6703132390975952,0.3296867311000824,0.9622775316238404,0.0377225168049335,0.9998241662979126,0.0001758260914357,NASDAQ,KLIC,2019,2020,2.337793749999996
NASDAQ_VREX_2019_2020,0.0014880950166525,11.235510504874226,12.45,21.84,17.4,17.1,0.1512234701083621,0.3977552030969307,45,7,956,480,8,0.9998601078987122,0.0001399075699737,0.3745981752872467,0.6254017949104309,0.4571696519851684,0.5428303480148315,0.798149824142456,0.2018502205610275,0.5228891372680664,0.477110892534256,0.9773896932601928,0.022610368207097,0.9998223781585692,0.0001776292046997,NASDAQ,VREX,2019,2020,4.789328220000005
NASDAQ_ALKS_2019_2020,0.0101449260659527,11.493039034162631,14.39,17.07,19.3,20.0,0.1129150560570706,0.3580084736799802,38,11,963,491,9,0.9998599886894226,0.0001399781758664,0.3735316395759582,0.6264683604240417,0.7738150358200073,0.2261850535869598,0.7876500487327576,0.2123499363660812,0.527734100818634,0.4722659587860107,0.9555110335350036,0.0444889925420284,0.9994929432868958,0.0005071457708254,NASDAQ,ALKS,2019,2020,-9.888245935
NASDAQ_KLIC_2018_2019,0.0151515036731032,11.522984700784123,13.41,19.6,18.3,18.9,0.1155539892302314,0.3794906120449605,39,16,761,586,45,0.9869400262832642,0.0130598619580268,0.6079311966896057,0.3920688331127167,0.6347269415855408,0.3652730882167816,0.8821296691894531,0.1178703978657722,0.7109048962593079,0.2890950441360473,0.9613356590270996,0.0386643223464489,0.9998429417610168,0.0001569838495925,NASDAQ,KLIC,2018,2019,0.0
NASDAQ_PAYX_2020_2021,0.0192719444813823,11.612300100943257,12.16,22.65,17.3,16.9,0.1127322413382883,0.4019361270323628,54,21,1154,757,13,0.9886834621429444,0.011316580697894,0.4524343013763428,0.5475656986236572,0.6845434904098511,0.3154565095901489,0.9400312900543212,0.0599686838686466,0.4927124679088592,0.5072875618934631,0.9920663833618164,0.007933534681797,0.9996912479400636,0.0003086809883825,NASDAQ,PAYX,2020,2021,-5.2008235050000025
NASDAQ_VRTX_2020_2021,0.0042735033603625,11.223561979735909,14.38,17.98,18.2,19.1,0.1170001593057147,0.3922086281345547,24,18,723,384,15,0.9934545755386353,0.0065453676506876,0.346664160490036,0.6533358097076416,0.7618445754051208,0.2381554543972015,0.9252390265464784,0.0747609809041023,0.4829474985599518,0.5170524716377258,0.9774764776229858,0.0225235149264335,0.9997450709342957,0.000254986109212,NASDAQ,VRTX,2020,2021,-3.494045605
NASDAQ_CVLT_2020_2021,0.0078864340873132,11.0910717950065,16.07,5.36,20.1,21.6,0.1393207747113996,0.358649470465877,30,17,603,354,10,0.999850332736969,0.0001496441691415,0.3298642039299011,0.6701357960700989,0.6181655526161194,0.3818344175815582,0.8033809065818787,0.1966190785169601,0.3358886539936065,0.664111316204071,0.993317484855652,0.0066826003603637,0.9997780919075012,0.0002218820882262,NASDAQ,CVLT,2020,2021,-15.768175635000002
NASDAQ_AMD_2021_2022,0.0026338891454004,12.498130131882602,11.04,22.45,17.3,16.9,0.1036459196130479,0.3911848198622278,167,80,2503,1471,31,0.978108048439026,0.0218919422477483,0.462099939584732,0.5379000902175903,0.5236768126487732,0.4763232171535492,0.864112377166748,0.1358875483274459,0.6290988922119141,0.3709010779857635,0.9464173913002014,0.0535826720297336,0.9951446652412416,0.0048553342930972,NASDAQ,AMD,2021,2022,2.6461742449999974
NASDAQ_ADI_2012_2013,0.0073421428278791,11.880723319348634,11.41,23.97,17.1,16.2,0.139801547115092,0.3939978935965557,49,36,1436,826,30,0.9856625199317932,0.014337527565658,0.5332828760147095,0.4667170941829681,0.4714678823947906,0.528532087802887,0.8934510946273804,0.1065488830208778,0.7302927374839783,0.2697072625160217,0.913183569908142,0.086816482245922,0.9841782450675964,0.0158218294382095,NASDAQ,ADI,2012,2013,-29.847707234999998
NASDAQ_BRKS_2020_2021,0.0187499882812573,9.82720028436401,14.91,20.52,17.6,17.1,0.0899663195999403,0.3310088438859989,10,0,206,99,3,0.9998449087142944,0.0001550428423797,0.360860526561737,0.6391394734382629,0.5207252502441406,0.479274719953537,0.8421922326087952,0.1578077524900436,0.3540283441543579,0.6459716558456421,0.977219581604004,0.0227803960442543,0.9771527647972108,0.0228472705930471,NASDAQ,BRKS,2020,2021,-24.402784415
NASDAQ_INTC_2019_2020,0.0032912779324586,12.562315996345992,10.64,23.46,16.7,16.4,0.1049961415726343,0.365515301361849,198,56,2483,1758,93,0.9931613206863404,0.0068386746570467,0.3144589960575104,0.685541033744812,0.5474408864974976,0.45255908370018,0.8848276138305664,0.1151724606752395,0.5530382990837097,0.4469617009162903,0.8846418261528015,0.1153581365942955,0.99941748380661,0.0005825332482345,NASDAQ,INTC,2019,2020,-13.037924785000001
NASDAQ_INTC_2018_2019,0.0044609662110805,12.270553352496538,10.61,24.37,16.5,16.0,0.1115314670109189,0.3640574106950195,141,55,1857,1293,41,0.990115225315094,0.0098847448825836,0.3285041153430938,0.6714958548545837,0.5468736886978149,0.4531263411045074,0.8824407458305359,0.1175592616200447,0.5542988181114197,0.4457011222839355,0.8630123138427734,0.1369877159595489,0.993624210357666,0.0063757356256246,NASDAQ,INTC,2018,2019,-13.634349239999999
NASDAQ_AMD_2011_2012,0.0162241863976126,12.559598636717212,9.62,18.45,16.3,16.9,0.0868589152196471,0.3794863796136526,132,53,2331,1624,36,0.992088258266449,0.0079117715358734,0.4631271660327911,0.5368728637695312,0.6052029728889465,0.3947969973087311,0.8900773525238037,0.1099226847290992,0.7051793932914734,0.2948205769062042,0.934400200843811,0.0655998215079307,0.987442135810852,0.0125578213483095,NASDAQ,AMD,2011,2012,-8.627927675000006
NASDAQ_RBBN_2021_2022,0.0083234235049436,11.968532204556722,13.03,18.69,18.5,18.7,0.1049835879495729,0.3995191797220485,104,31,1434,735,29,0.991945743560791,0.0080542005598545,0.4735586643218994,0.5264413356781006,0.5244281888008118,0.4755717813968658,0.8493139147758484,0.1506861448287964,0.6152849793434143,0.3847150504589081,0.9830915331840516,0.0169083755463361,0.9998395442962646,0.0001604651042725,NASDAQ,RBBN,2021,2022,-10.326787425000006
NYSE_BWA_2018_2019,0.0114942484696366,11.01214917705724,14.49,18.28,19.0,19.3,0.1375036971916971,0.3519128440448442,27,18,597,263,7,0.9996970891952516,0.0003029234649147,0.7830125689506531,0.2169874757528305,0.5849024653434753,0.4150975346565246,0.8672630786895752,0.1327369064092636,0.7122041583061218,0.2877959012985229,0.9569936990737916,0.0430062972009182,0.995507538318634,0.0044924351386725,NYSE,BWA,2018,2019,1.7088768300000012
NYSE_LND_20140701_20150630,0.030302938475944,11.401435088936866,12.41,30.09,17.2,17.0,0.0733499413445779,0.3552454524683369,17,11,610,444,5,0.9600887894630432,0.0399112328886985,0.8492648005485535,0.1507351994514465,0.6206778287887573,0.379322201013565,0.9150855541229248,0.0849143862724304,0.8509103059768677,0.1490897238254547,0.971426010131836,0.0285740364342927,0.9480602741241456,0.0519396811723709,NYSE,LND,2014,2015,
NYSE_LND_20200701_20210630,0.0066445160649448,11.35057122779228,12.91,29.08,16.9,16.4,0.0955459611310673,0.3536315623649395,30,17,602,524,5,0.9474778175354004,0.0525220856070518,0.6972531676292419,0.3027468025684356,0.4949629604816437,0.5050370097160339,0.8722971081733704,0.1277028769254684,0.6800110340118408,0.3199889361858368,0.9036892056465148,0.0963107198476791,0.9471893310546876,0.0528106428682804,NYSE,LND,2020,2021,
NYSE_KMX_20210301_20220228,0.0109356001293316,11.45642918481256,14.06,9.11,19.3,19.9,0.1667716180363815,0.4218243455472786,28,31,1034,468,12,0.9998658299446106,0.0001342141040368,0.4292172789573669,0.5707827806472778,0.6373847723007202,0.3626151978969574,0.7318956851959229,0.26810422539711,0.4241037666797638,0.5758962035179138,0.9861218929290771,0.0138781685382127,0.9994022846221924,0.0005977221298962,NYSE,KMX,2021,2022,-15.963478294999998
NYSE_CWT_2015_2016,0.0,10.900805123052656,13.01,30.4,16.1,16.4,0.1257175919949278,0.3931133269204844,38,11,390,429,16,0.984115719795227,0.0158842839300632,0.2721077799797058,0.7278922200202942,0.3412253558635711,0.6587746143341064,0.9795525074005128,0.0204474795609712,0.8360142707824707,0.1639856696128845,0.4468097388744354,0.553190290927887,0.9696635603904724,0.0303364116698503,NYSE,CWT,2015,2016,-8.277578124999998
NYSE_LND_20150701_20160630,0.052631486611427,11.47156165702892,11.94,31.31,16.8,16.7,0.069907467485855,0.3536036136316091,19,14,650,495,9,0.9530214071273804,0.0469785407185554,0.8241831660270691,0.1758168488740921,0.529604434967041,0.470395565032959,0.9295148849487304,0.0704850703477859,0.8458654880523682,0.1541344672441482,0.9657387733459472,0.0342611595988273,0.9344461560249328,0.0655538365244865,NYSE,LND,2015,2016,
NYSE_BF_2009_2010,0.0378874812987966,11.782181312449406,12.01,22.34,17.0,16.7,0.1101975918457396,0.3668459359570472,55,48,1529,708,29,0.9599188566207886,0.0400811545550823,0.5449838042259216,0.455016165971756,0.6697354316711426,0.3302645981311798,0.8870518207550049,0.1129482686519622,0.5383917689323425,0.4616082310676574,0.9100854992866516,0.0899144560098648,0.9851918816566468,0.0148081826046109,NYSE,BF,2009,2010,
NYSE_T_20200101_20210501,0.001779359113993,11.377975924391937,11.85,31.82,16.6,15.3,0.1251883496620337,0.3548463645058072,85,16,820,471,25,0.9913980960845948,0.0086018871515989,0.2913135290145874,0.7086864113807678,0.5478934645652771,0.4521065950393677,0.8442575931549072,0.1557424366474151,0.5570847392082214,0.4429152309894562,0.9642361402511596,0.0357639342546463,0.999735951423645,0.0002640321908984,NYSE,T,2020,2021,-4.721061734999999
NYSE_BF_2017_2018,0.0141509411712356,11.135201975043724,12.32,31.72,16.3,15.8,0.1637659218650953,0.4222428434087234,50,21,884,342,14,0.939286470413208,0.0607135407626628,0.3376058340072632,0.6623941659927368,0.6935648322105408,0.3064351975917816,0.9455940127372742,0.0544059984385967,0.4424773156642914,0.5575226545333862,0.8850709795951843,0.1149289235472679,0.9877254366874696,0.0122745977714657,NYSE,BF,2017,2018,
NYSE_CWT_2013_2014,0.0078740136813612,10.874474781329312,13.04,30.4,16.1,15.6,0.1229230863187555,0.415471084580337,38,20,541,376,30,0.9830307364463806,0.0169693436473608,0.240902379155159,0.7590976357460022,0.4276037514209747,0.5723962187767029,0.9577253460884094,0.0422746464610099,0.7659745812416077,0.2340254187583923,0.4797518849372864,0.5202481150627136,0.9526962637901306,0.0473037287592887,NYSE,CWT,2013,2014,0.0
NYSE_COF_2019_2020,0.0255802924879065,12.960970872076103,11.08,30.2,16.6,16.0,0.1589395835701289,0.3992620293264757,276,88,4685,2472,86,0.9908400177955629,0.0091599710285663,0.3396004140377044,0.6603995561599731,0.8870493769645691,0.1129505932331085,0.9709226489067078,0.0290773883461952,0.4708155393600464,0.5291844606399536,0.9889473915100098,0.0110525842756032,0.9973788857460022,0.0026210425421595,NYSE,COF,2019,2020,-24.450544509999997
NYSE_AAR_2020_2021,0.0012936608934461,11.694763571587645,13.23,18.99,18.5,18.6,0.1273902706291768,0.3698064180492865,24,31,1129,472,15,0.9998383522033693,0.0001615787477931,0.578029453754425,0.4219705462455749,0.5930805206298828,0.4069194495677948,0.7413570880889893,0.2586428821086883,0.4810018241405487,0.5189982056617737,0.9854117035865784,0.0145881716161966,0.9997385144233704,0.0002614950935821,NYSE,AAR,2020,2021,
NYSE_LND_20190701_20200630,0.0091743035098132,11.808062182382807,11.93,21.84,17.3,17.1,0.1080202073622004,0.3669164880642735,44,23,1123,855,22,0.9528712034225464,0.0471286661922931,0.6798719763755798,0.3201280832290649,0.4846239686012268,0.5153760313987732,0.9091578125953674,0.0908421874046325,0.7725977301597595,0.2274022400379181,0.9211761951446532,0.0788237676024437,0.9433541893959044,0.0566458217799663,NYSE,LND,2019,2020,
NYSE_VAR_2018_2019,0.0,10.788411448660783,13.12,22.45,17.2,16.9,0.1464044233745321,0.3898860373724505,29,18,484,260,4,0.9998618364334106,0.0001381595648126,0.3863736987113952,0.6136263012886047,0.5303211808204651,0.4696787893772125,0.8731715083122253,0.1268285065889358,0.548190712928772,0.4518093466758728,0.9468549489974976,0.0531450398266315,0.999819278717041,0.0001807672088034,NYSE,VAR,2018,2019,-3.564868805000007
NYSE_LND_20130701_20140630,0.0249999375001562,11.39236106490346,13.1,28.06,17.9,17.7,0.0704071793552586,0.3448547710792611,20,13,619,499,5,0.945825457572937,0.0541744865477085,0.7954632639884949,0.2045366913080215,0.5251193642616272,0.4748806357383728,0.8977335095405579,0.1022665426135063,0.813016951084137,0.1869830638170242,0.97201007604599,0.0279899686574935,0.9347847104072572,0.0652152448892593,NYSE,LND,2013,2014,
NYSE_DOX_2018_2019,0.0298507422183524,11.6305751584036,11.77,31.51,16.7,15.9,0.1033188101894588,0.3849312271764804,33,15,1314,572,22,0.9764228463172911,0.0235771443694829,0.3207835555076599,0.6792164444923401,0.6365207433700562,0.3634791374206543,0.8739943504333496,0.1260056644678115,0.5417112112045288,0.4582887589931488,0.957972526550293,0.0420274622738361,0.9959949851036072,0.004005033057183,NYSE,DOX,2018,2019,-15.487417964999999
NYSE_AZRE_20200801_20210331,0.0074165627420812,11.92688770333234,12.33,29.38,17.1,16.6,0.1002805597274982,0.3634636894096087,27,23,1454,965,26,0.9920011162757874,0.0079988911747932,0.6160478591918945,0.3839522004127502,0.4634508192539215,0.5365492105484009,0.8430505990982056,0.1569494009017944,0.6931849122047424,0.3068151175975799,0.8745018243789673,0.1254981905221939,0.9887974858283995,0.0112024722620844,NYSE,AZRE,2020,2021,13.208779735
NYSE_KO_2014_2015,0.0377357778570229,9.114159813502214,18.83,5.97,20.0,22.1,0.0916388568328223,0.3776698158163676,10,2,72,43,2,0.9997913241386414,0.0002086499298457,0.5617109537124634,0.4382890164852142,0.4674153327941894,0.5325847268104553,0.9242483377456664,0.0757517367601394,0.7036883234977722,0.2963116765022278,0.7000609040260315,0.2999390959739685,0.9998645782470704,0.0001354015839751,NYSE,KO,2014,2015,-19.68072791
NYSE_KO_2012_2013,0.0192307322485918,8.794521851788527,13.82,26.0,15.8,15.2,0.1549981522542498,0.3947520974959999,13,2,68,33,1,0.9998151063919068,0.0001848629617597,0.3152974843978882,0.6847025156021118,0.3489903211593628,0.6510096788406372,0.9331650733947754,0.066834956407547,0.4059233367443084,0.5940766930580139,0.7499438524246216,0.250056117773056,0.9998630285263062,0.0001368943048873,NYSE,KO,2012,2013,-22.629175345000004
NYSE_JBL_2019_2021,0.0190114032297712,11.861418024317402,13.53,17.98,18.5,18.9,0.0905739018493365,0.3161354423705516,76,32,1272,870,31,0.9939188957214355,0.0060811550356447,0.6327193379402161,0.3672806024551391,0.6417579650878906,0.3582420647144317,0.8612058758735657,0.1387941390275955,0.5216099619865417,0.4783899784088135,0.9033703207969666,0.096629723906517,0.9997777342796326,0.0002223479677923,NYSE,JBL,2019,2021,-12.432782245000006
NYSE_DOX_2021_2022,0.0151057386600464,12.152429223333272,14.28,15.34,19.1,20.1,0.1359696683029267,0.388082148184158,72,59,2060,1040,24,0.9915030598640442,0.0084969289600849,0.4222348034381866,0.577765166759491,0.7186097502708435,0.2813902795314789,0.8592606782913208,0.1407392770051956,0.3942764699459076,0.60572350025177,0.9662999510765076,0.0337000787258148,0.9974682927131652,0.0025317354593425,NYSE,DOX,2021,2022,-10.815688175000002
NYSE_ATGE_2020_2021,0.0058910153326928,11.533286759712098,12.77,12.97,17.8,18.3,0.1179215377044654,0.3293905851791766,57,25,1079,450,9,0.9998653531074524,0.000134719259222,0.445536732673645,0.554463267326355,0.7182092070579529,0.2817907631397247,0.8830909729003906,0.1169090047478675,0.366969883441925,0.633030116558075,0.9877840876579284,0.0122159114107489,0.964897632598877,0.0351023748517036,NYSE,ATGE,2020,2021,-23.375118555000004
NYSE_BMY_2004_2005,0.1348314101755018,11.540676809501054,11.72,32.12,16.0,15.7,0.1453581648396181,0.3664635883504165,70,35,1052,665,69,0.9657844305038452,0.0342156030237674,0.3410966694355011,0.6589033603668213,0.7024289965629578,0.2975710034370422,0.9753154516220092,0.0246846042573452,0.5437275767326355,0.4562724232673645,0.978656768798828,0.0213432163000106,0.9679877161979676,0.0320122651755809,NYSE,BMY,2004,2005,
NYSE_CWT_2017_2018,0.0019920314756909,11.314962212186316,15.28,23.8,18.4,20.0,0.1138461265619537,0.3702210925232511,53,22,645,582,22,0.9774579405784608,0.0225421097129583,0.248815655708313,0.7511844038963318,0.4132765829563141,0.5867233872413635,0.9438794255256652,0.0561204962432384,0.7622919082641602,0.237708106637001,0.4088498651981354,0.5911501049995422,0.9638955593109132,0.0361043810844421,NYSE,CWT,2017,2018,-22.498283190000002
NYSE_ACN_2020_2021,0.0036855032327391,11.54432722810976,12.7,20.11,17.6,17.5,0.1599572073243007,0.3973458165800042,62,24,1098,445,23,0.9914615154266356,0.0085384370759129,0.3495223224163055,0.6504776477813721,0.3660313189029693,0.633968710899353,0.8179888725280762,0.1820110976696014,0.3608079552650451,0.6391921043395996,0.9747194647789,0.0252805445343256,0.9954155683517456,0.0045844209380447,NYSE,ACN,2020,2021,-24.990762509999996
NYSE_JBL_2018_2019,0.0219512141582404,11.457634717719442,13.27,27.56,17.8,17.8,0.054992211124755,0.3016587317274862,45,20,809,502,15,0.9908680319786072,0.0091319354251027,0.7807121276855469,0.2192878723144531,0.5543832778930664,0.4456167221069336,0.8222230672836304,0.1777769327163696,0.6027665734291077,0.3972333371639251,0.8879141211509705,0.1120858862996101,0.9997953176498412,0.000204709751415,NYSE,JBL,2018,2019,-15.095686880000006
NYSE_BMI_2020_2021,0.0144578278414872,11.265642897802692,12.02,15.41,17.4,16.9,0.1099976921459332,0.423015253869525,28,11,831,413,13,0.994176745414734,0.0058232815936207,0.4344419240951538,0.565558135509491,0.3399699032306671,0.6600301265716553,0.8228988647460938,0.1771011501550674,0.670563280582428,0.329436719417572,0.6389544010162354,0.361045628786087,0.988781213760376,0.0112187024205923,NYSE,BMI,2020,2021,-5.72227303
NYSE_BABA_2017_2018,0.1361255831803229,12.084814202636242,12.68,26.95,17.6,18.4,0.1293401481118466,0.3527984387729687,159,39,1476,1144,51,0.9661015272140504,0.0338984094560146,0.3164202570915222,0.683579683303833,0.7313854098320007,0.2686146795749664,0.9746026992797852,0.0253973472863435,0.7133194208145142,0.2866805791854858,0.955100417137146,0.0448995232582092,0.9837227463722228,0.0162772163748741,NYSE,BABA,2017,2018,-2.9939708649999996
